Número,Mov,Facção,Transporte,Unitário,Desc Período OP,Ficha,Produto Custo,Observação,Descrição2,Peso Talhado,Índice,Grupo Prod,Desc Grupo Prod,Comp1,Comp2,Preço Produto,Entrega,Qtde Estampa,Preço Inv,Cidade,Endereço,Número End,Bairro,Fantasia,Dias,Dt Inicio,Dt Final,Tab Observação,Posse,Setor Reprocesso,Desc Reprocesso,Prog Setor,Dias Semana,Codigo2,Preço OP,Cliente Cnpj,Local,Nome Transp,Ord Setor,Local Produto,Tipo OP,Desc Tipo OP,Fac Operadores,Família,Desc Família,Grupo Família,Desc Grupo Família,Grupo Fac,Desc Grupo Fac,Grupo Setor,Desc Grupo Setor,Pedidos Prog,Nota Remessa,Descrição do Local,Retorno das Peças,Dt Limite,Dt Entrega,Marca,Desc Marca,Descrição Facção,Código,Produto Descrição,Parte,Desc Parte,Estoque,Etiqueta,Desc Etiqueta,Cor,Desc Cor,Tamanho,Ord Tam,Qtde Original,Qtde,Qtde Segunda,Qtde Incompleta,Qtde Faltante,Data Saída,Data Retorno,Fluxo,Desc Fluxo,Setor,Obs,Desc Setor,Tabela Preço,UN,Produto Status,Cliente Ped,Ped Cliente,RIS,Pedido,Pedido Codcli,Dt Fatura Ped,Ped Período,Ped Desc Período,Cliente Telefone,Cliente Consumos,Observação OF2,Dt Prevista,Grupo Cli,Desc Grupo Cli,Dt Prev Mov,Dias Fatura,Dias Retorno,Dias Parado,Qtde Pend,Preço Custo,Preço,Tempo,Tempo Total,Perc,Tab Cli Preço,Preço Padrão,Período OP,Coleção,Desc Coleção,Linha,Desc Linha,Soma Peças,Reprocesso,Opções
078026,1,07033,,0,11 - SEM 45 - 2026,20/07,0,,B29,0,0,B00,SHORTS (BOTTON),"Rot LANCASTER - 43627-4------4 cores PIG R$ 22, processo completo",,17,29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0625D,SHORTS,02,I-SHORTS / BOTTON,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1E,1E,3,12,144,0,0,0,0,18/09/2026,23/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,62007,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,0,5,144,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078026,1,07033,,0,11 - SEM 45 - 2026,20/07,0,,B29,0,0,B00,SHORTS (BOTTON),"Rot LANCASTER - 43627-4------4 cores PIG R$ 22, processo completo",,17,29/11/2026,0,0,BLUMENAU,R WERNER DUWE,3408,BADENFURT,M & A CORTE FINO,3,25/08/2026,29/11/2026,,1,,,2642,0,,0,46.548.941/0001-65,,,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,00/01/1900,00/01/1900,149,SEM LICENÇA HERING,M & A CORTE FINO LTDA,13.14.00.0625D,SHORTS,02,I-SHORTS / BOTTON,S,HXO,HXO - COLEÇÂO OUTONO 2027 - HERING,1E,1E,4,13,784,0,0,0,0,18/09/2026,23/09/2026,603,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,CIA. HERING,4507405484,4507405484,62007,5729,29/11/2026,2648,11 - SEM 48 - 2026,(47) 9219-2452,0,,,103,GRUPO SOMA,30/10/2026,67,0,5,784,,,0,0,100,0,0,2645,H03,T52 - HERING BB0,5,CAIXA - LR,N,N,SSNN
078049,1,01514,297,0,10 - SEM 44 - 2026,14/02,"9,4562",,Y06,0,0,T00,TOP CURTO (TOP),PP SAMPLE ENVIADA 12/02,,"15,8",01/11/2026,2,0,ILHOTA,R MARIA LUIZA DE SOUZA,134,DAS MISSOES,TALHAÇÃO FAVIN,3,28/08/2026,18/10/2026,,1,,,2642,0,,0,20.130.488/0001-89,,TALHACAO DE ROUPAS FORCELINI LTDA - ME,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,03/05/2026,00/01/1900,086,DISNEY C&A,TALHACAO DE ROUPAS FAVIN FORCELINI LTDA - ME,01.14.01.2972,TOP CURTO / BOBS-01.14.01.2555,08,S-FRENTE,N,C7AR,C7AR - FEIRA WINTER I 2025 ( PROD. AS BS) REPEATS INCLUSOS,12538,VERMELHO ESCURO,1,10,474,136,0,0,0,11/09/2026,16/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109276,109276,62056,5461,01/11/2026,2644,10 - SEM 44 - 2026,3343-1574,0,,,30,C&A MODAS,2/10/2026,39,-7,12,338,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN
078049,1,01514,297,0,10 - SEM 44 - 2026,14/02,"9,4562",,Y06,0,0,T00,TOP CURTO (TOP),PP SAMPLE ENVIADA 12/02,,"15,8",01/11/2026,2,0,ILHOTA,R MARIA LUIZA DE SOUZA,134,DAS MISSOES,TALHAÇÃO FAVIN,3,28/08/2026,18/10/2026,,1,,,2642,0,,0,20.130.488/0001-89,,TALHACAO DE ROUPAS FORCELINI LTDA - ME,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,03/05/2026,00/01/1900,086,DISNEY C&A,TALHACAO DE ROUPAS FAVIN FORCELINI LTDA - ME,01.14.01.2972,TOP CURTO / BOBS-01.14.01.2555,08,S-FRENTE,N,C7AR,C7AR - FEIRA WINTER I 2025 ( PROD. AS BS) REPEATS INCLUSOS,12538,VERMELHO ESCURO,2,11,1215,323,0,0,0,11/09/2026,16/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109276,109276,62056,5461,01/11/2026,2644,10 - SEM 44 - 2026,3343-1574,0,,,30,C&A MODAS,02/10/2026,39,-7,12,892,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN
078049,1,01514,297,0,10 - SEM 44 - 2026,14/02,"9,4562",,Y06,0,0,T00,TOP CURTO (TOP),PP SAMPLE ENVIADA 12/02,,"15,8",01/11/2026,2,0,ILHOTA,R MARIA LUIZA DE SOUZA,134,DAS MISSOES,TALHAÇÃO FAVIN,3,28/08/2026,18/10/2026,,1,,,2642,0,,0,20.130.488/0001-89,,TALHACAO DE ROUPAS FORCELINI LTDA - ME,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,03/05/2026,00/01/1900,086,DISNEY C&A,TALHACAO DE ROUPAS FAVIN FORCELINI LTDA - ME,01.14.01.2972,TOP CURTO / BOBS-01.14.01.2555,08,S-FRENTE,N,C7AR,C7AR - FEIRA WINTER I 2025 ( PROD. AS BS) REPEATS INCLUSOS,12538,VERMELHO ESCURO,3,12,1494,540,0,0,0,11/09/2026,16/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109276,109276,62056,5461,01/11/2026,2644,10 - SEM 44 - 2026,3343-1574,0,,,30,C&A MODAS,02/10/2026,39,-7,12,954,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN
078049,1,01514,297,0,10 - SEM 44 - 2026,14/02,"9,4562",,Y06,0,0,T00,TOP CURTO (TOP),PP SAMPLE ENVIADA 12/02,,"15,8",01/11/2026,2,0,ILHOTA,R MARIA LUIZA DE SOUZA,134,DAS MISSOES,TALHAÇÃO FAVIN,3,28/08/2026,18/10/2026,,1,,,2642,0,,0,20.130.488/0001-89,,TALHACAO DE ROUPAS FORCELINI LTDA - ME,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,03/05/2026,00/01/1900,086,DISNEY C&A,TALHACAO DE ROUPAS FAVIN FORCELINI LTDA - ME,01.14.01.2972,TOP CURTO / BOBS-01.14.01.2555,08,S-FRENTE,N,C7AR,C7AR - FEIRA WINTER I 2025 ( PROD. AS BS) REPEATS INCLUSOS,12538,VERMELHO ESCURO,4,13,1184,340,0,0,0,11/09/2026,16/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109276,109276,62056,5461,01/11/2026,2644,10 - SEM 44 - 2026,3343-1574,0,,,30,C&A MODAS,02/10/2026,39,-7,12,844,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN
078049,1,01514,297,0,10 - SEM 44 - 2026,14/02,"9,4562",,Y06,0,0,T00,TOP CURTO (TOP),PP SAMPLE ENVIADA 12/02,,"15,8",01/11/2026,2,0,ILHOTA,R MARIA LUIZA DE SOUZA,134,DAS MISSOES,TALHAÇÃO FAVIN,3,28/08/2026,18/10/2026,,1,,,2642,0,,0,20.130.488/0001-89,,TALHACAO DE ROUPAS FORCELINI LTDA - ME,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,03/05/2026,00/01/1900,086,DISNEY C&A,TALHACAO DE ROUPAS FAVIN FORCELINI LTDA - ME,01.14.01.2972,TOP CURTO / BOBS-01.14.01.2555,08,S-FRENTE,N,C7AR,C7AR - FEIRA WINTER I 2025 ( PROD. AS BS) REPEATS INCLUSOS,12538,VERMELHO ESCURO,5,58,783,204,0,0,0,11/09/2026,16/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109276,109276,62056,5461,01/11/2026,2644,10 - SEM 44 - 2026,3343-1574,0,,,30,C&A MODAS,02/10/2026,39,-7,12,579,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN
078049,1,01514,297,0,10 - SEM 44 - 2026,14/02,"9,4562",,Y06,0,0,T00,TOP CURTO (TOP),PP SAMPLE ENVIADA 12/02,,"15,8",01/11/2026,2,0,ILHOTA,R MARIA LUIZA DE SOUZA,134,DAS MISSOES,TALHAÇÃO FAVIN,3,28/08/2026,18/10/2026,,1,,,2642,0,,0,20.130.488/0001-89,,TALHACAO DE ROUPAS FORCELINI LTDA - ME,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,03/05/2026,00/01/1900,086,DISNEY C&A,TALHACAO DE ROUPAS FAVIN FORCELINI LTDA - ME,01.14.01.2972,TOP CURTO / BOBS-01.14.01.2555,35,S - COSTA INTERNA,N,C7AR,C7AR - FEIRA WINTER I 2025 ( PROD. AS BS) REPEATS INCLUSOS,12538,VERMELHO ESCURO,1,10,474,136,0,0,0,11/09/2026,16/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109276,109276,62056,5461,01/11/2026,2644,10 - SEM 44 - 2026,3343-1574,0,,,30,C&A MODAS,02/10/2026,39,-7,12,338,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN
078049,1,01514,297,0,10 - SEM 44 - 2026,14/02,"9,4562",,Y06,0,0,T00,TOP CURTO (TOP),PP SAMPLE ENVIADA 12/02,,"15,8",01/11/2026,2,0,ILHOTA,R MARIA LUIZA DE SOUZA,134,DAS MISSOES,TALHAÇÃO FAVIN,3,28/08/2026,18/10/2026,,1,,,2642,0,,0,20.130.488/0001-89,,TALHACAO DE ROUPAS FORCELINI LTDA - ME,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,03/05/2026,00/01/1900,086,DISNEY C&A,TALHACAO DE ROUPAS FAVIN FORCELINI LTDA - ME,01.14.01.2972,TOP CURTO / BOBS-01.14.01.2555,35,S - COSTA INTERNA,N,C7AR,C7AR - FEIRA WINTER I 2025 ( PROD. AS BS) REPEATS INCLUSOS,12538,VERMELHO ESCURO,2,11,1215,323,0,0,0,11/09/2026,16/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109276,109276,62056,5461,01/11/2026,2644,10 - SEM 44 - 2026,3343-1574,0,,,30,C&A MODAS,2/10/2026,39,-7,12,892,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN
078049,1,01514,297,0,10 - SEM 44 - 2026,14/02,"9,4562",,Y06,0,0,T00,TOP CURTO (TOP),PP SAMPLE ENVIADA 12/02,,"15,8",01/11/2026,2,0,ILHOTA,R MARIA LUIZA DE SOUZA,134,DAS MISSOES,TALHAÇÃO FAVIN,3,28/08/2026,18/10/2026,,1,,,2642,0,,0,20.130.488/0001-89,,TALHACAO DE ROUPAS FORCELINI LTDA - ME,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,03/05/2026,00/01/1900,086,DISNEY C&A,TALHACAO DE ROUPAS FAVIN FORCELINI LTDA - ME,01.14.01.2972,TOP CURTO / BOBS-01.14.01.2555,35,S - COSTA INTERNA,N,C7AR,C7AR - FEIRA WINTER I 2025 ( PROD. AS BS) REPEATS INCLUSOS,12538,VERMELHO ESCURO,3,12,1494,540,0,0,0,11/09/2026,16/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109276,109276,62056,5461,01/11/2026,2644,10 - SEM 44 - 2026,3343-1574,0,,,30,C&A MODAS,2/10/2026,39,-7,12,954,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN
078049,1,01514,297,0,10 - SEM 44 - 2026,14/02,"9,4562",,Y06,0,0,T00,TOP CURTO (TOP),PP SAMPLE ENVIADA 12/02,,"15,8",01/11/2026,2,0,ILHOTA,R MARIA LUIZA DE SOUZA,134,DAS MISSOES,TALHAÇÃO FAVIN,3,28/08/2026,18/10/2026,,1,,,2642,0,,0,20.130.488/0001-89,,TALHACAO DE ROUPAS FORCELINI LTDA - ME,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,03/05/2026,00/01/1900,086,DISNEY C&A,TALHACAO DE ROUPAS FAVIN FORCELINI LTDA - ME,01.14.01.2972,TOP CURTO / BOBS-01.14.01.2555,35,S - COSTA INTERNA,N,C7AR,C7AR - FEIRA WINTER I 2025 ( PROD. AS BS) REPEATS INCLUSOS,12538,VERMELHO ESCURO,4,13,1184,340,0,0,0,11/09/2026,16/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109276,109276,62056,5461,01/11/2026,2644,10 - SEM 44 - 2026,3343-1574,0,,,30,C&A MODAS,2/10/2026,39,-7,12,844,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN
078049,1,01514,297,0,10 - SEM 44 - 2026,14/02,"9,4562",,Y06,0,0,T00,TOP CURTO (TOP),PP SAMPLE ENVIADA 12/02,,"15,8",01/11/2026,2,0,ILHOTA,R MARIA LUIZA DE SOUZA,134,DAS MISSOES,TALHAÇÃO FAVIN,3,28/08/2026,10/18/2026,,1,,,2642,0,,0,20.130.488/0001-89,,TALHACAO DE ROUPAS FORCELINI LTDA - ME,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,02,FACÇÕES,COR,COR - CORTE,,,Lib corte,,03/05/2026,00/01/1900,086,DISNEY C&A,TALHACAO DE ROUPAS FAVIN FORCELINI LTDA - ME,01.14.01.2972,TOP CURTO / BOBS-01.14.01.2555,35,S - COSTA INTERNA,N,C7AR,C7AR - FEIRA WINTER I 2025 ( PROD. AS BS) REPEATS INCLUSOS,12538,VERMELHO ESCURO,5,58,783,204,0,0,0,11/09/2026,16/09/2026,A51,CORTA/ESTAMPA/C.QUALIDADE/AGUARD. DISTRIBUIÇAO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109276,109276,62056,5461,01/11/2026,2644,10 - SEM 44 - 2026,3343-1574,0,,,30,C&A MODAS,2/10/2026,39,-7,12,579,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN
078066,1,04901,332,0,11 - SEM 48 - 2026,,0,,,0,0,C13,KIT SHORTS (BOTTON),"lancast 18350-1 ////// cores tons 16936-3-// custoR$ 18,50 proc",,"32,85",29/11/2026,0,0,BLUMENAU,R MARIA DE LOURDES PRIM,120,TRIBESS,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",3,31/08/2026,11/1/2026,,1,,,2642,0,,0,00.968.233/0001-82,,TRANSADI TRANSPORTES EIRELI,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0066,CORTE,COR,COR - CORTE,,,Lib corte,,07/02/2027,00/01/1900,085,SEM LICENSA C&A,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",01.14.00.7490A,KIT SHORTS,02,I-SHORTS / BOTTON,S,CXA,CXA - FEIRA SUMMER II 2025 ( PROD. AS E BS),6462,AZUL MARINHO,1,10,268,0,0,0,0,23/09/2026,28/09/2026,903,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109271,109271,62057,5461,29/11/2026,2648,11 - SEM 48 - 2026,3339-1009,0,,,30,C&A MODAS,2/10/2026,67,5,0,268,,,0,0,0,0,0,2648,92,T52B - BBO,17,CABIDE,N,N,SSNN
078066,1,04901,332,0,11 - SEM 48 - 2026,,0,,,0,0,C13,KIT SHORTS (BOTTON),"lancast 18350-1 ////// cores tons 16936-3-// custoR$ 18,50 proc",,"32,85",29/11/2026,0,0,BLUMENAU,R MARIA DE LOURDES PRIM,120,TRIBESS,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",3,31/08/2026,11/1/2026,,1,,,2642,0,,0,00.968.233/0001-82,,TRANSADI TRANSPORTES EIRELI,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0066,CORTE,COR,COR - CORTE,,,Lib corte,,07/02/2027,00/01/1900,085,SEM LICENSA C&A,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",01.14.00.7490A,KIT SHORTS,02,I-SHORTS / BOTTON,S,CXA,CXA - FEIRA SUMMER II 2025 ( PROD. AS E BS),6462,AZUL MARINHO,2,11,536,0,0,0,0,23/09/2026,28/09/2026,903,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109271,109271,62057,5461,29/11/2026,2648,11 - SEM 48 - 2026,3339-1009,0,,,30,C&A MODAS,2/10/2026,67,5,0,536,,,0,0,0,0,0,2648,92,T52B - BBO,17,CABIDE,N,N,SSNN
078066,1,04901,332,0,11 - SEM 48 - 2026,,0,,,0,0,C13,KIT SHORTS (BOTTON),"lancast 18350-1 ////// cores tons 16936-3-// custoR$ 18,50 proc",,"32,85",29/11/2026,0,0,BLUMENAU,R MARIA DE LOURDES PRIM,120,TRIBESS,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",3,31/08/2026,11/1/2026,,1,,,2642,0,,0,00.968.233/0001-82,,TRANSADI TRANSPORTES EIRELI,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0066,CORTE,COR,COR - CORTE,,,Lib corte,,07/02/2027,00/01/1900,085,SEM LICENSA C&A,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",01.14.00.7490A,KIT SHORTS,02,I-SHORTS / BOTTON,S,CXA,CXA - FEIRA SUMMER II 2025 ( PROD. AS E BS),6462,AZUL MARINHO,3,12,803,0,0,0,0,23/09/2026,28/09/2026,903,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109271,109271,62057,5461,29/11/2026,2648,11 - SEM 48 - 2026,3339-1009,0,,,30,C&A MODAS,2/10/2026,67,5,0,803,,,0,0,0,0,0,2648,92,T52B - BBO,17,CABIDE,N,N,SSNN
078066,1,04901,332,0,11 - SEM 48 - 2026,,0,,,0,0,C13,KIT SHORTS (BOTTON),"lancast 18350-1 ////// cores tons 16936-3-// custoR$ 18,50 proc",,"32,85",29/11/2026,0,0,BLUMENAU,R MARIA DE LOURDES PRIM,120,TRIBESS,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",3,31/08/2026,11/1/2026,,1,,,2642,0,,0,00.968.233/0001-82,,TRANSADI TRANSPORTES EIRELI,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0066,CORTE,COR,COR - CORTE,,,Lib corte,,07/02/2027,00/01/1900,085,SEM LICENSA C&A,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",01.14.00.7490A,KIT SHORTS,02,I-SHORTS / BOTTON,S,CXA,CXA - FEIRA SUMMER II 2025 ( PROD. AS E BS),6462,AZUL MARINHO,4,13,536,0,0,0,0,23/09/2026,28/09/2026,903,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109271,109271,62057,5461,29/11/2026,2648,11 - SEM 48 - 2026,3339-1009,0,,,30,C&A MODAS,2/10/2026,67,5,0,536,,,0,0,0,0,0,2648,92,T52B - BBO,17,CABIDE,N,N,SSNN
078066,1,04901,332,0,11 - SEM 48 - 2026,,0,,,0,0,C13,KIT SHORTS (BOTTON),"lancast 18350-1 ////// cores tons 16936-3-// custoR$ 18,50 proc",,"32,85",29/11/2026,0,0,BLUMENAU,R MARIA DE LOURDES PRIM,120,TRIBESS,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",3,31/08/2026,11/1/2026,,1,,,2642,0,,0,00.968.233/0001-82,,TRANSADI TRANSPORTES EIRELI,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0066,CORTE,COR,COR - CORTE,,,Lib corte,,07/02/2027,00/01/1900,085,SEM LICENSA C&A,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",01.14.00.7490A,KIT SHORTS,02,I-SHORTS / BOTTON,S,CXA,CXA - FEIRA SUMMER II 2025 ( PROD. AS E BS),6462,AZUL MARINHO,5,58,536,0,0,0,0,23/09/2026,28/09/2026,903,PCP/TINTURARIA/ROTATIVO/CORTE/COSTURA/EXPEDIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109271,109271,62057,5461,29/11/2026,2648,11 - SEM 48 - 2026,3339-1009,0,,,30,C&A MODAS,2/10/2026,67,5,0,536,,,0,0,0,0,0,2648,92,T52B - BBO,17,CABIDE,N,N,SSNN
078066,1,04901,332,0,11 - SEM 48 - 2026,,0,,,0,0,C13,KIT SHORTS (BOTTON),"lancast 18350-1 ////// cores tons 16936-3-// custoR$ 18,50 proc",,"32,85",29/11/2026,0,0,BLUMENAU,R MARIA DE LOURDES PRIM,120,TRIBESS,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",3,31/08/2026,11/1/2026,,1,,,2642,0,,0,00.968.233/0001-82,,TRANSADI TRANSPORTES EIRELI,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0066,CORTE,COR,COR - CORTE,,,Lib corte,,07/02/2027,00/01/1900,085,SEM LICENSA C&A,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",01.14.00.7490A,KIT SHORTS,57,I - FRENTE SHORTS,N,CXA,CXA - FEIRA SUMMER II 2025 ( PROD. AS E BS),6462,AZUL MARINHO,1,10,268,0,0,0,0,23/09/2026,28/09/2026,C09,CORTA/PRÉ-COSTURA/CASEADO/AGUARDANDO DISTRIBUIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109271,109271,62057,5461,29/11/2026,2648,11 - SEM 48 - 2026,3339-1009,0,,,30,C&A MODAS,14/10/2026,67,5,0,268,,,0,0,0,0,0,2648,92,T52B - BBO,17,CABIDE,N,N,SSNN
078066,1,04901,332,0,11 - SEM 48 - 2026,,0,,,0,0,C13,KIT SHORTS (BOTTON),"lancast 18350-1 ////// cores tons 16936-3-// custoR$ 18,50 proc",,"32,85",29/11/2026,0,0,BLUMENAU,R MARIA DE LOURDES PRIM,120,TRIBESS,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",3,31/08/2026,1/11/2026,,1,,,2642,0,,0,00.968.233/0001-82,,TRANSADI TRANSPORTES EIRELI,13,9 lcc,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0066,CORTE,COR,COR - CORTE,,,Lib corte,,07/02/2027,00/01/1900,085,SEM LICENSA C&A,"RETRU TALHACOES, CONFECCOES E COMERCIO LTDA",01.14.00.7490A,KIT SHORTS,57,I - FRENTE SHORTS,N,CXA,CXA - FEIRA SUMMER II 2025 ( PROD. AS E BS),6462,AZUL MARINHO,2,11,536,0,0,0,0,23/09/2026,28/09/2026,C09,CORTA/PRÉ-COSTURA/CASEADO/AGUARDANDO DISTRIBUIÇÃO,20,,CORTE,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,109271,109271,62057,5461,29/11/2026,2648,11 - SEM 48 - 2026,3339-1009,0,,,30,C&A MODAS,14/10/2026,67,5,0,536,,,0,0,0,0,0,2648,92,T52B - BBO,17,CABIDE,N,N,SSNN
